Tick (ms),ADC Value
191316,10
191318,3
191320,9
191322,-32
191324,-10
191326,0
191328,12
191330,-6
191332,9
191334,28
191336,35
191338,5
191340,13
191342,-12
191344,0
191346,11
191348,26
191350,35
191352,56
191354,34
191356,42
191358,29
191360,32
191362,15
191364,19
191366,10
191368,16
191370,23
191372,27
191374,64
191376,41
191378,23
191380,23
191382,8
191384,6
191386,-43
191388,-21
191390,69
191392,85
191394,-75
191396,-53
191398,-81
191400,250
191402,-2
191404,-77
191406,9
191408,331
191410,179
191412,-85
191414,104
191416,221
191418,159
191420,198
191422,249
191424,219
191426,150
191428,366
191430,333
191432,319
191434,218
191436,267
191438,322
191440,368
191442,433
191444,305
191446,310
191448,297
191450,466
191452,370
191454,341
191456,366
191458,451
191460,357
191462,321
191464,375
191466,603
191468,384
191470,180
191472,551
191474,586
191476,450
191478,363
191480,778
191482,562
191484,447
191486,672
191488,760
191490,613
191492,588
191494,835
191496,784
191498,661
191500,906
191502,765
191504,783
191506,837
191508,886
191510,687
191512,787
191514,776
191516,614
191518,787
191520,684
191522,467
191524,570
191526,468
191528,326
191530,342
191532,307
191534,160
191536,51
191538,30
191540,-124
191542,-187
191544,-158
191546,-345
191548,-372
191550,-419
191552,-640
191554,-783
191556,-607
191558,-782
191560,-881
191562,-884
191564,-1017
191566,-1027
191568,-1150
191570,-1060
191572,-1149
191574,-1132
191576,-1278
191578,-1261
191580,-1189
191582,-1202
191584,-1180
191586,-1279
191588,-1225
191590,-1186
191592,-1096
191594,-1155
191596,-1050
191598,-980
191600,-993
191602,-992
191604,-862
191606,-813
191608,-826
191610,-748
191612,-701
191614,-484
191616,-402
191618,-431
191620,-282
191622,-173
191624,-184
191626,-56
191628,142
191630,29
191632,129
191634,253
191636,217
191638,384
191640,311
191642,-40
191644,587
191646,129
191648,364
191650,236
191652,409
191654,347
191656,513
191658,533
191660,497
191662,685
191664,448
191666,580
191668,531
191670,541
191672,486
191674,544
191676,498
191678,567
191680,556
191682,491
191684,463
191686,383
191688,295
191690,317
191692,308
191694,199
191696,260
191698,177
191700,6
191702,138
191704,-26
191706,-87
191708,-82
191710,-159
191712,-248
191714,-155
191716,-214
191718,-170
191720,-322
191722,-126
191724,-175
191726,-86
191728,-239
191730,-94
191732,-122
191734,-170
191736,-84
191738,4
191740,-56
191742,42
191744,142
191746,87
191748,20
191750,89
191752,7
191754,14
191756,8
191758,-178
191760,-6
191762,-120
191764,-54
191766,-170
191768,-95
191770,-281
191772,-177
191774,-294
191776,-366
191778,-300
191780,-411
191782,-445
191784,-338
191786,-379
191788,-459
191790,-346
191792,-336
191794,-403
191796,-298
191798,-363
191800,-368
191802,-248
191804,-273
191806,-253
191808,-136
191810,-168
191812,-131
191814,-63
191816,-65
191818,-41
191820,29
191822,-14
191824,64
191826,132
191828,77
191830,120
191832,169
191834,112
191836,167
191838,187
191840,110
191842,139
191844,136
191846,53
191848,81
191850,57
191852,-49
191854,-24
191856,-33
191858,-132
191860,-61
191862,-99
191864,-177
191866,-122
191868,-91
191870,-156
191872,-136
191874,-103
191876,-200
191878,-83
191880,-109
191882,-160
191884,-131
191886,-187
191888,-167
191890,-92
191892,-110
191894,-181
191896,-79
191898,-124
191900,-84
191902,-26
191904,-62
191906,-107
191908,-42
191910,-51
191912,-8
191914,-6
191916,-42
191918,-105
191920,81
191922,-75
191924,-4
191926,24
191928,-16
191930,11
191932,5
191934,-34
191936,-34
191938,52
191940,-63
191942,-18
191944,30
191946,-29
191948,8
191950,62
191952,11
191954,23
191956,28
191958,0
191960,44
191962,56
191964,-22
191966,-7
191968,64
191970,-24
191972,60
191974,67
191976,-10
191978,53
191980,74
191982,-18
191984,99
191986,23
191988,56
191990,75
191992,108
191994,45
191996,185
191998,135
192000,118
192002,174
192004,192
192006,162
192008,250
192010,189
192012,187
192014,308
192016,238
192018,267
192020,320
192022,212
192024,162
192026,233
192028,191
192030,192
192032,154
192034,132
192036,123
192038,187
192040,125
192042,109
192044,148
192046,64
192048,51
192050,109
192052,53
192054,97
192056,94
192058,6
192060,36
192062,121
192064,-11
192066,58
192068,102
192070,-81
192072,233
192074,175
192076,61
192078,131
192080,269
192082,75
192084,188
192086,237
192088,247
192090,280
192092,328
192094,279
192096,374
192098,442
192100,325
192102,399
192104,388
192106,343
192108,403
192110,434
192112,368
192114,459
192116,484
192118,425
192120,570
192122,619
192124,496
192126,562
192128,642
192130,616
192132,739
192134,766
192136,805
192138,855
192140,795
192142,865
192144,971
192146,1013
192148,904
192150,1091
192152,941
192154,1052
192156,1150
192158,1116
192160,1155
192162,1217
192164,1209
192166,1274
192168,1359
192170,1483
192172,1389
192174,1599
192176,1575
192178,1598
192180,1622
192182,1639
192184,1535
192186,1587
192188,1539
192190,1529
192192,1611
192194,1570
192196,1355
192198,1386
192200,1444
192202,1294
192204,1251
192206,1091
192208,1062
192210,1006
192212,983
192214,780
192216,731
192218,755
192220,465
192222,466
192224,316
192226,202
192228,56
192230,80
192232,-172
192234,-162
192236,-86
192238,-152
192240,-182
192242,-243
192244,-239
192246,-164
192248,-92
192250,-227
192252,-175
192254,-46
192256,-196
192258,-86
192260,-36
192262,-75
192264,-141
192266,32
192268,-81
192270,-7
192272,-22
192274,-28
192276,-3
192278,77
192280,0
192282,4
192284,173
192286,74
192288,176
192290,220
192292,239
192294,217
192296,203
192298,232
192300,243
192302,268
192304,248
192306,288
192308,355
192310,225
192312,247
192314,197
192316,159
192318,-14
192320,-88
192322,-77
192324,-31
192326,-232
192328,-293
192330,-287
192332,-382
192334,-576
192336,-785
192338,-788
192340,-1092
192342,-1102
192344,-958
192346,-1241
192348,-1276
192350,-1340
192352,-1078
192354,-1336
192356,-1401
192358,-1406
192360,-1478
192362,-1554
192364,-1484
192366,-1622
192368,-1531
192370,-1425
192372,-1459
192374,-1351
192376,-1217
192378,-1068
192380,-1123
192382,-883
192384,-903
192386,-791
192388,-600
192390,-429
192392,-480
192394,-412
192396,-129
192398,-55
192400,76
192402,125
192404,218
192406,198
192408,299
192410,516
192412,200
192414,599
192416,361
192418,539
192420,538
192422,401
192424,413
192426,537
192428,444
192430,478
192432,283
192434,481
192436,442
192438,410
192440,231
192442,494
192444,254
192446,312
192448,340
192450,384
192452,283
192454,335
192456,255
192458,176
192460,296
192462,144
192464,239
192466,81
192468,51
192470,-69
192472,38
192474,-33
192476,-1
192478,-176
192480,-325
192482,35
192484,-28
192486,-177
192488,-107
192490,-116
192492,-77
192494,-78
192496,5
192498,-117
192500,-4
192502,0
192504,-26
192506,35
192508,36
192510,113
192512,70
192514,104
192516,39
192518,100
192520,-102
192522,-27
192524,-81
192526,-227
192528,-169
192530,-225
192532,-321
192534,-282
192536,-340
192538,-440
192540,-462
192542,-422
192544,-533
192546,-575
192548,-582
192550,-613
192552,-598
192554,-602
192556,-648
192558,-577
192560,-571
192562,-567
192564,-496
192566,-504
192568,-506
192570,-442
192572,-349
192574,-360
192576,-268
192578,-222
192580,-200
192582,-58
192584,-75
192586,-34
192588,67
192590,14
192592,173
