Tick (ms),ADC Value
267568,30
267570,-3
267572,-8
267574,-4
267576,-4
267578,26
267580,44
267582,57
267584,67
267586,55
267588,55
267590,45
267592,25
267594,15
267596,56
267598,63
267600,59
267602,74
267604,89
267606,68
267608,55
267610,63
267612,57
267614,47
267616,55
267618,47
267620,60
267622,71
267624,49
267626,49
267628,49
267630,51
267632,31
267634,37
267636,22
267638,12
267640,-3
267642,11
267644,7
267646,19
267648,0
267650,16
267652,18
267654,1
267656,-14
267658,-9
267660,-37
267662,-43
267664,-19
267666,-17
267668,-27
267670,-5
267672,1
267674,8
267676,-12
267678,1
267680,-11
267682,-16
267684,4
267686,22
267688,28
267690,30
267692,24
267694,10
267696,27
267698,43
267700,49
267702,50
267704,34
267706,58
267708,49
267710,72
267712,69
267714,55
267716,59
267718,65
267720,76
267722,60
267724,61
267726,59
267728,68
267730,57
267732,69
267734,58
267736,55
267738,62
267740,34
267742,47
267744,37
267746,27
267748,14
267750,32
267752,34
267754,26
267756,-4
267758,-14
267760,0
267762,-11
267764,4
267766,9
267768,-24
267770,2
267772,1
267774,-9
267776,-22
267778,-46
267780,-30
267782,-34
267784,-22
267786,-15
267788,-26
267790,-4
267792,-10
267794,-1
267796,6
267798,-27
267800,-3
267802,3
267804,6
267806,7
267808,-5
267810,10
267812,29
267814,30
267816,28
267818,17
267820,-2
267822,20
267824,39
267826,42
267828,72
267830,50
267832,33
267834,-19
267836,26
267838,-121
267840,267
267842,-117
267844,185
267846,-4
267848,346
267850,196
267852,20
267854,233
267856,180
267858,200
267860,180
267862,186
267864,335
267866,292
267868,328
267870,297
267872,414
267874,434
267876,316
267878,304
267880,275
267882,362
267884,370
267886,354
267888,400
267890,363
267892,393
267894,501
267896,321
267898,325
267900,271
267902,383
267904,352
267906,323
267908,260
267910,244
267912,412
267914,353
267916,327
267918,184
267920,314
267922,296
267924,223
267926,168
267928,244
267930,337
267932,291
267934,203
267936,284
267938,319
267940,201
267942,140
267944,179
267946,180
267948,148
267950,143
267952,118
267954,121
267956,45
267958,110
267960,-20
267962,53
267964,28
267966,56
267968,-107
267970,-61
267972,-94
267974,-129
267976,-114
267978,-42
267980,53
267982,1
267984,-164
267986,-228
267988,-197
267990,359
267992,670
267994,-363
267996,358
267998,-594
268000,173
268002,33
268004,82
268006,-688
268008,-450
268010,-662
268012,-142
268014,-382
268016,-402
268018,-499
268020,-598
268022,-494
268024,-640
268026,-625
268028,-726
268030,-614
268032,-693
268034,-688
268036,-765
268038,-579
268040,-607
268042,-774
268044,-822
268046,-787
268048,-741
268050,-824
268052,-759
268054,-630
268056,-559
268058,-582
268060,-526
268062,-520
268064,-464
268066,-413
268068,-310
268070,-416
268072,-383
268074,-261
268076,-199
268078,-193
268080,-200
268082,-113
268084,-176
268086,-116
268088,-117
268090,-79
268092,-86
268094,-7
268096,68
268098,67
268100,76
268102,105
268104,123
268106,88
268108,29
268110,10
268112,38
268114,-7
268116,-23
268118,29
268120,32
268122,-174
268124,-42
268126,-166
268128,-139
268130,-254
268132,-147
268134,-155
268136,-280
268138,-269
268140,-191
268142,-355
268144,-259
268146,-368
268148,-270
268150,-428
268152,-344
268154,-315
268156,-361
268158,-380
268160,-303
268162,-286
268164,-276
268166,-382
268168,-197
268170,-263
268172,-284
268174,-205
268176,-104
268178,-134
268180,-169
268182,-145
268184,-6
268186,-104
268188,-110
268190,6
268192,17
268194,-58
268196,3
268198,70
268200,37
268202,-3
268204,95
268206,90
268208,-10
268210,57
268212,130
268214,85
268216,70
268218,100
268220,134
268222,53
268224,41
268226,88
268228,77
268230,1
268232,46
268234,98
268236,6
268238,-16
268240,66
268242,71
268244,-61
268246,-35
268248,13
268250,-15
268252,-110
268254,-36
268256,-12
268258,-122
268260,-121
268262,-86
268264,-114
268266,-190
268268,-132
268270,-98
268272,-139
268274,-183
268276,-101
268278,-103
268280,-118
268282,-61
268284,-45
268286,-103
268288,-110
268290,-32
268292,4
268294,-59
268296,-5
268298,53
268300,65
268302,20
268304,80
268306,98
268308,45
268310,39
268312,111
268314,119
268316,106
268318,171
268320,162
268322,149
268324,146
268326,207
